DATE_DAY,ALL_PURCHASES,ALL_PURCHASES_ORIGINAL_PRICE,REVENUE_PER_PURCHASE,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_VIDEO_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,TREND,DOW_Friday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday,YEAR_SIN_1,YEAR_COS_1,YEAR_SIN_2,YEAR_COS_2,BLACK_FRIDAY_PERIOD,LOG_ORGANIC_SEARCH_CLICKS,LOG_EMAIL_CLICKS,LOG_REFERRAL_CLICKS,LOG_ALL_OTHER_CLICKS
2021-06-30,83,5921.197161183,71.33972483353013,644.0,15181.0,0.0,0.0,20596.0,5251.0,70.623967437,56.87,0.0,0.0,561.797915704,135.84018737,0.17333333333333334,0,0,0,0,0,1,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.24789836027275647,0,0.0,0.0,0.0,0.0
2021-07-01,83,6296.797510142,75.86503024267469,1161.0,8564.0,0.0,0.0,23367.0,7542.0,76.058520965,27.26,0.0,0.0,562.134235895,139.154148345,0.17411764705882352,0,0,0,1,0,0,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102,0,0.0,0.0,0.0,0.0
2021-07-02,63,5242.596170432,83.21581222907936,1000.0,8656.0,0.0,0.0,21016.0,6850.0,68.28946391,17.0,0.0,0.0,521.187765101,131.68992453,0.17490196078431372,1,0,0,0,0,0,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,0,0.0,0.0,0.0,0.0
2021-07-03,62,6210.99249431,100.17729829532259,933.0,11992.0,0.0,0.0,78477.0,22480.0,72.812177213,45.35,0.0,0.0,1009.744828007,209.613244385,0.17568627450980392,0,1,0,0,0,0,-0.65316012232693,-0.7572198192083127,0.9891715794849547,0.14676370920373963,0,0.0,0.0,0.0,0.0
2021-07-04,105,9252.804618077,88.12194874359048,924.0,10243.0,0.0,0.0,81144.0,28237.0,73.646923625,25.1,0.0,0.0,1065.303062004,268.201585235,0.17647058823529413,0,0,1,0,0,0,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.11265127219562909,0,0.0,0.0,0.0,0.0
2021-07-05,126,8886.80275254,70.53018057571428,782.0,10322.0,0.0,0.0,74262.0,12027.0,66.076560566,34.8,0.0,0.0,896.721929373,158.133749728,0.1772549019607843,0,0,0,0,0,0,-0.6788204829862355,-0.734304263829602,0.9969215500633253,0.07840550375666766,0,0.0,0.0,0.0,0.0
2021-07-06,129,10002.700945811,77.5403174093876,897.0,10266.0,0.0,0.0,73789.0,16482.0,72.13182835,25.38,0.0,0.0,1031.668660721,205.854689776,0.1780392156862745,0,0,0,0,1,0,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,0,0.0,0.0,0.0,0.0
2021-07-07,105,9263.997282319,88.22854554589524,834.0,10822.0,0.0,0.0,106290.0,18640.0,76.948025737,33.11,0.0,0.0,1522.385817556,287.141873675,0.17882352941176471,0,0,0,0,0,1,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.009676212407230897,0,0.0,0.0,0.0,0.0
2021-07-08,123,11118.589498934,90.39503657669918,784.0,11081.0,0.0,0.0,91506.0,28985.0,71.811434002,25.51,0.0,0.0,1528.317172171,315.857614463,0.1796078431372549,0,0,0,1,0,0,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385,0,0.0,0.0,0.0,0.0
2021-07-09,95,7175.810695748,75.53484942892632,711.0,11445.0,0.0,0.0,82173.0,15617.0,74.565099484,18.88,0.0,0.0,1506.690920592,271.464459887,0.1803921568627451,1,0,0,0,0,0,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295,0,0.0,0.0,0.0,0.0
2021-07-10,88,9517.401237432,108.15228678899999,720.0,12396.0,0.0,0.0,166764.0,31424.0,73.294592148,45.35,0.0,0.0,2416.282213026,336.387032802,0.1811764705882353,0,1,0,0,0,0,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,0,0.0,0.0,0.0,0.0
2021-07-11,168,14635.803679998,87.11787904760715,791.0,9644.0,0.0,0.0,145322.0,128089.0,73.64548172,34.75,0.0,0.0,1929.386871097,648.355032296,0.18196078431372548,0,0,1,0,0,0,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.12759425406472188,0,0.0,0.0,0.0,0.0
2021-07-12,129,10972.79255197,85.0604073796124,934.0,8985.0,0.0,0.0,86163.0,43492.0,76.549290925,25.83,0.0,0.0,1520.081839327,341.658669133,0.18274509803921568,0,0,0,0,0,0,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782,0,0.0,0.0,0.0,0.0
2021-07-13,131,11337.397787075,86.54502127538169,900.0,8714.0,0.0,0.0,80349.0,76201.0,75.378635006,38.74,0.0,0.0,1251.813840681,543.355827696,0.18352941176470589,0,0,0,0,1,0,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,0,0.0,0.0,0.0,0.0
2021-07-14,98,8048.799024638,82.1306022922245,957.0,8499.0,0.0,0.0,39170.0,87996.0,71.547400753,29.08,0.0,0.0,614.476746163,868.377080903,0.1843137254901961,0,0,0,0,0,1,-0.7839338166829201,-0.620844401650647,0.973401842704431,-0.22910445787810024,0,0.0,0.0,0.0,0.0
2021-07-15,98,8584.190605305,87.59378168678572,798.0,8102.0,0.0,0.0,42746.0,67136.0,72.632665127,30.71,0.0,0.0,781.654218902,739.543638223,0.18509803921568627,0,0,0,1,0,0,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,-0.2624520121057191,0,0.0,0.0,0.0,0.0
2021-07-16,86,8177.093941577,95.08248769275582,737.0,7686.0,0.0,0.0,68143.0,70442.0,60.453458559,26.6,0.0,0.0,966.594812082,729.171382782,0.18588235294117647,1,0,0,0,0,0,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.29548893422398215,0,0.0,0.0,0.0,0.0
2021-07-17,77,6003.795861583,77.97137482575324,781.0,6897.0,0.0,0.0,43168.0,60295.0,67.651959419,19.58,0.0,0.0,683.117094769,729.746318012,0.18666666666666668,0,1,0,0,0,0,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,0,0.0,0.0,0.0,0.0
2021-07-18,102,8215.09395638,80.5401368272549,815.0,10582.0,0.0,0.0,65547.0,113280.0,69.473812458,33.32,0.0,0.0,672.888890279,1042.537295733,0.18745098039215685,0,0,1,0,0,0,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019,0,0.0,0.0,0.0,0.0
2021-07-19,116,9464.009073797,81.58628511893966,713.0,9856.0,0.0,0.0,45231.0,111578.0,74.856381835,36.12,0.0,0.0,708.436688761,1151.375393548,0.18823529411764706,0,0,0,0,0,0,-0.8343701235229537,-0.5512045872199277,0.9198172790502196,-0.3923470060554182,0,0.0,0.0,0.0,0.0
2021-07-20,114,10005.594214518,87.76837030278948,859.0,6103.0,0.0,0.0,89077.0,108133.0,76.699362951,29.99,0.0,0.0,909.142375216,872.222387766,0.18901960784313726,0,0,0,0,1,0,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,-0.42375475016912983,0,0.0,0.0,0.0,0.0
2021-07-21,76,6116.80776879,80.48431274723684,1155.0,7817.0,0.0,0.0,73673.0,235347.0,72.073479512,20.41,0.0,0.0,794.354203739,880.625272611,0.18980392156862744,0,0,0,0,0,1,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,0,0.0,0.0,0.0,0.0
2021-07-22,129,12079.2081307,93.63727233100776,899.0,9849.0,0.0,0.0,76013.0,145413.0,73.503650594,25.75,0.0,0.0,1013.301984225,1022.161556484,0.19058823529411764,0,0,0,1,0,0,-0.8616928164028521,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,0,0.0,0.0,0.0,0.0
2021-07-23,120,11614.790609455,96.78992174545833,998.0,7507.0,0.0,0.0,85453.0,117733.0,67.579047175,34.88,0.0,0.0,986.820807244,1175.79623071,0.19137254901960785,1,0,0,0,0,0,-0.8702939222685674,-0.49253272872205434,0.8572964806503138,-0.5148230222752145,0,0.0,0.0,0.0,0.0
2021-07-24,124,10950.99553714,88.3144801382258,748.0,8125.0,0.0,0.0,72296.0,151400.0,71.41187805,19.59,0.0,0.0,1218.899770215,1554.6818724,0.19215686274509805,0,1,0,0,0,0,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431,0,0.0,0.0,0.0,0.0
2021-07-25,179,15202.890098164,84.93234691711731,998.0,8232.0,0.0,0.0,100054.0,205760.0,70.622302305,37.53,0.0,0.0,1178.576247557,1607.591101863,0.19294117647058823,0,0,1,0,0,0,-0.886721063082993,-0.46230483047981086,0.8198708615029215,-0.5725484874300667,0,0.0,0.0,0.0,0.0
2021-07-26,130,11253.215965161,86.56319973200769,1039.0,6732.0,0.0,0.0,55671.0,120067.0,70.129317414,28.65,0.0,0.0,697.313279076,845.621595183,0.19372549019607843,0,0,0,0,0,0,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0,0.0,0.0,0.0,0.0
2021-07-27,120,10650.360135188,88.75300112656667,831.0,6878.0,0.0,0.0,41999.0,190972.0,70.631999577,31.99,0.0,0.0,863.046263094,1403.311466441,0.19450980392156864,0,0,0,0,1,0,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,-0.6275641342440474,0,0.0,0.0,0.0,0.0
2021-07-28,119,11115.884639972,93.41079529388236,1031.0,7471.0,0.0,0.0,70747.0,146362.0,70.419492167,29.97,0.0,0.0,1281.756136161,1324.028845631,0.1952941176470588,0,0,0,0,0,1,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764888,0,0.0,0.0,0.0,0.0
2021-07-29,125,11348.962516382,90.791700131056,848.0,6168.0,0.0,0.0,52480.0,80374.0,70.14246636,33.69,0.0,0.0,961.439688079,847.046360838,0.19607843137254902,0,0,0,1,0,0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0,0.0,0.0,0.0,0.0
2021-07-30,69,5766.807257033,83.5769167685942,718.0,7275.0,0.0,0.0,36234.0,59994.0,63.504028029,19.41,0.0,0.0,599.615346113,577.064956707,0.19686274509803922,1,0,0,0,0,0,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328,0,0.0,0.0,0.0,0.0
2021-07-31,96,8272.007124863,86.16674088398958,703.0,6753.0,0.0,0.0,19795.0,30875.0,59.696589757,27.84,0.0,0.0,359.861352596,325.298717316,0.1976470588235294,0,1,0,0,0,0,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.72843849493357,0,0.0,0.0,0.0,0.0
2021-08-01,128,11152.99251341,87.13275401101562,938.0,7148.0,0.0,0.0,16250.0,35279.0,68.80373461,35.03,0.0,0.0,281.543332479,283.692522163,0.1984313725490196,0,0,1,0,0,0,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981,0,0.0,0.0,0.0,0.0
2021-08-02,83,6240.008605332,75.18082657026507,1150.0,8110.0,0.0,0.0,15401.0,29812.0,75.667313777,27.87,0.0,0.0,266.481575169,239.810229616,0.1992156862745098,0,0,0,0,0,0,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084,0,0.0,0.0,0.0,0.0
2021-08-03,100,8369.992669438,83.69992669438,1211.0,6193.0,0.0,0.0,30087.0,36964.0,73.326774953,33.67,0.0,0.0,750.183882247,334.058066383,0.2,0,0,0,0,1,0,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202,0,0.0,0.0,0.0,0.0
2021-08-04,89,7638.994245431,85.83139601607866,758.0,6591.0,0.0,0.0,34732.0,58054.0,75.426662367,21.58,0.0,0.0,826.457254462,406.906526483,0.2007843137254902,0,0,0,0,0,1,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991,0,0.0,0.0,0.0,0.0
2021-08-05,96,7120.005783356,74.16672690995834,602.0,7764.0,0.0,0.0,31533.0,54575.0,69.324418465,27.58,0.0,0.0,773.502907124,442.296520374,0.2015686274509804,0,0,0,1,0,0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589,0,0.0,0.0,0.0,0.0
2021-08-06,85,7217.008662876,84.9059842691294,1031.0,8074.0,0.0,0.0,35700.0,57165.0,69.998695146,33.29,0.0,0.0,838.624095201,546.061262033,0.2023529411764706,1,0,0,0,0,0,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,0,0.0,0.0,0.0,0.0
2021-08-07,103,9655.994624209,93.74752062338835,912.0,6779.0,0.0,0.0,51726.0,101259.0,66.543580883,32.25,0.0,0.0,1197.180786661,1182.571946561,0.20313725490196077,0,1,0,0,0,0,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752,0,0.0,0.0,0.0,0.0
2021-08-08,143,11071.001031956,77.41958763605595,816.0,8768.0,0.0,0.0,41857.0,130291.0,73.424917978,33.66,0.0,0.0,831.898752308,1420.103930362,0.20392156862745098,0,0,1,0,0,0,-0.97139528468375,-0.23746831555846842,0.461351203990578,-0.8872175982116474,0,0.0,0.0,0.0,0.0
2021-08-09,148,12961.527187252,87.57788640035136,827.0,7099.0,0.0,0.0,43888.0,116475.0,75.580300776,28.73,0.0,0.0,951.503080496,1194.483895065,0.20470588235294118,0,0,0,0,0,0,-0.9753363880767837,-0.2207236509605022,0.4305596169818739,-0.9025621398133328,0,0.0,0.0,0.0,0.0
2021-08-10,128,9699.496066531,75.77731301977344,750.0,6182.0,0.0,0.0,18293.0,21166.0,71.999053852,33.82,0.0,0.0,443.093263958,290.43595383,0.2054901960784314,0,0,0,0,1,0,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765,0,0.0,0.0,0.0,0.0
2021-08-11,114,9743.199606603,85.4666632158158,775.0,6517.0,0.0,0.0,31850.0,24444.0,72.3173355,22.62,0.0,0.0,596.351775582,311.46788164,0.20627450980392156,0,0,0,0,0,1,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187,0,0.0,0.0,0.0,0.0
2021-08-12,100,7667.989101492,76.67989101492,943.0,7286.0,0.0,0.0,33657.0,29451.0,74.350279704,31.98,0.0,0.0,616.441051471,366.19669432,0.20705882352941177,0,0,0,1,0,0,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,-0.9421199510456922,0,0.0,0.0,0.0,0.0
2021-08-13,88,7488.002277561,85.09093497228409,712.0,5483.0,0.0,0.0,28576.0,23948.0,71.689631344,25.58,0.0,0.0,633.524339833,294.267396901,0.20784313725490197,1,0,0,0,0,0,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,-0.9530952596488853,0,0.0,0.0,0.0,0.0
2021-08-14,99,8183.508606973,82.66170310073737,990.0,5536.0,0.0,0.0,33882.0,37938.0,67.180530904,31.75,0.0,0.0,697.790596295,378.890061501,0.20862745098039215,0,1,0,0,0,0,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501,0,0.0,0.0,0.0,0.0
2021-08-15,108,8334.530199704,77.17157592318519,756.0,7322.0,0.0,0.0,35308.0,42677.0,71.554670478,27.97,0.0,0.0,705.627197827,446.640426535,0.20941176470588235,0,0,1,0,0,0,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585,0,0.0,0.0,0.0,0.0
2021-08-16,85,6402.990498479,75.32929998210588,897.0,6617.0,0.0,0.0,31782.0,22384.0,74.649367723,28.87,0.0,0.0,783.998823187,285.983597501,0.21019607843137256,0,0,0,0,0,0,-0.994788305609327,-0.10196189005174576,0.2028609916826013,-0.9792075459541514,0,0.0,0.0,0.0,0.0
2021-08-17,113,7946.003660065,70.31861646075221,804.0,7027.0,0.0,0.0,31262.0,16057.0,71.903532317,24.76,0.0,0.0,773.713134477,233.996585614,0.21098039215686273,0,0,0,0,1,0,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277,0,0.0,0.0,0.0,0.0
2021-08-18,81,6510.487387328,80.37638749787655,910.0,8340.0,0.0,0.0,25861.0,17868.0,72.625646855,28.58,0.0,0.0,618.89841033,266.938990549,0.21176470588235294,0,0,0,0,0,1,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532,0,0.0,0.0,0.0,0.0
2021-08-19,65,6555.495108862,100.85377090556923,624.0,7071.0,0.0,0.0,24154.0,14464.0,76.064305218,36.27,0.0,0.0,519.773276416,237.225628052,0.21254901960784314,0,0,0,1,0,0,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357,0,0.0,0.0,0.0,0.0
2021-08-20,73,5511.997360297,75.50681315475343,735.0,5764.0,0.0,0.0,16471.0,11246.0,67.617098304,18.57,0.0,0.0,387.261733569,165.64277243,0.21333333333333335,1,0,0,0,0,0,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925,0,0.0,0.0,0.0,0.0
2021-08-21,80,6285.980103213,78.5747512901625,1095.0,8479.0,0.0,0.0,16099.0,9560.0,70.865081162,39.12,0.0,0.0,394.799853925,143.761599952,0.21411764705882352,0,1,0,0,0,0,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922,0,0.0,0.0,0.0,0.0
2021-08-22,95,6640.991372,69.90517233684211,594.0,7099.0,0.0,0.0,15420.0,7688.0,68.599856255,35.8,0.0,0.0,395.681479417,136.720017178,0.21490196078431373,0,0,1,0,0,0,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382,0,3.258096538021482,2.5649493574615367,2.3978952727983707,2.1972245773362196
2021-08-23,80,7182.936634923,89.78670793653751,772.0,5989.0,0.0,0.0,15405.0,7429.0,72.799129372,23.58,0.0,0.0,360.559322764,112.218250863,0.21568627450980393,0,0,0,0,0,0,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156,0,2.9444389791664403,1.6094379124341003,1.3862943611198906,2.4849066497880004
2021-08-24,66,5029.591478193,76.20593148777272,730.0,6297.0,0.0,0.0,16867.0,7485.0,69.589187009,22.53,0.0,0.0,348.497928623,103.044616733,0.2164705882352941,0,0,0,0,1,0,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828,0,2.833213344056216,1.3862943611198906,1.9459101490553132,2.70805020110221
2021-08-25,84,10389.003467364,123.67861270671429,688.0,8502.0,0.0,0.0,26720.0,9732.0,73.688245156,35.59,0.0,0.0,505.893085334,177.513477566,0.2172549019607843,0,0,0,0,0,1,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482,0,5.726847747587197,5.117993812416755,5.303304908059076,5.2832037287379885
2021-08-26,151,15960.999745383,105.70198506876159,669.0,4859.0,0.0,0.0,35653.0,10260.0,74.295960923,48.59,0.0,0.0,728.551843188,193.907080012,0.21803921568627452,0,0,0,1,0,0,-0.9975590477788613,0.06982797572987089,-0.1393150579548309,-0.9902481076109372,0,8.557759153162898,4.727387818712341,5.963579343618446,6.045005314036012
2021-08-27,118,10329.039339096,87.53423168725423,555.0,2403.0,0.0,0.0,154680.0,25868.0,71.403394513,28.77,0.0,0.0,2828.105872232,296.590108494,0.2188235294117647,1,0,0,0,0,0,-0.9962102997023297,0.0869772313136861,-0.17329522734857217,-0.9848699224660111,0,7.097548850614793,5.017279836814924,5.438079308923196,6.298949246855942
2021-08-28,141,14848.508614229,105.30857173212057,788.0,2989.0,0.0,0.0,150980.0,61460.0,65.60155395,32.11,0.0,0.0,2953.650153161,610.104049997,0.2196078431372549,0,1,0,0,0,0,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,-0.9783260681421669,0,8.10892415597534,4.663439094112067,5.926926025970411,6.423246963533519
2021-08-29,136,13814.001080165,101.57353735415441,524.0,1806.0,0.0,0.0,156899.0,79816.0,66.146072191,22.19,0.0,0.0,2530.517573465,618.517861272,0.2203921568627451,0,0,1,0,0,0,-0.9926289059345095,0.121193461470736,-0.2406002661322256,-0.9706242897934825,0,7.655390644826152,4.948759890378168,5.921578419643816,6.270988431858299
2021-08-30,117,11402.002487735,97.45301271568377,622.0,2150.0,0.0,0.0,164040.0,82209.0,62.71494149,16.25,0.0,0.0,2510.266457827,525.183164253,0.2211764705882353,0,0,0,0,0,0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337,0,6.570882962339584,4.736198448394496,5.755742213586912,6.056784013228625
2021-08-31,122,11351.01150364,93.04107789868853,594.0,2950.0,0.0,0.0,139682.0,75433.0,62.750987778,21.53,0.0,0.0,2522.219114778,607.172696461,0.22196078431372548,0,0,0,0,1,0,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,-0.9517847833088269,0,6.313548046277095,6.013715156042802,5.749392985908253,6.082218910376446
2021-09-01,106,10119.016864271,95.46242324783962,625.0,4790.0,0.0,0.0,157024.0,98193.0,75.340940807,19.24,0.0,0.0,2657.551591541,751.581976467,0.2227450980392157,0,0,0,0,0,1,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186,0,6.19644412779452,5.003946305945459,5.846438775057724,6.57507584059962
2021-09-02,137,13484.794878265,98.42915969536496,943.0,5941.0,0.0,0.0,114920.0,57897.0,77.379350515,23.63,0.0,0.0,2600.618750345,571.900332014,0.2235294117647059,0,0,0,1,0,0,-0.981947190186646,0.18915526872004093,-0.37148096925728835,-0.9284405686308982,0,6.1675164908883415,5.308267697401205,5.541263545158426,6.251903883165888
2021-09-03,112,12129.500950742,108.299115631625,734.0,6661.0,0.0,0.0,128729.0,54855.0,68.482463168,40.85,0.0,0.0,2552.291926508,516.43162741,0.22431372549019607,1,0,0,0,0,0,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907,0,6.093569770045136,4.584967478670572,5.560681631015528,6.20050917404269
2021-09-04,109,10671.027189846,97.89933201693577,865.0,8639.0,0.0,0.0,133925.0,58086.0,74.710050598,39.15,0.0,0.0,2578.443219285,563.030479805,0.22509803921568627,0,1,0,0,0,0,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,-0.9007021317403184,0,6.1092475827643655,4.02535169073515,5.575949103146316,6.008813185442595
2021-09-05,132,11322.008446449,85.77279126097727,842.0,7688.0,0.0,0.0,151083.0,78287.0,73.666643804,38.44,0.0,0.0,2511.924729769,621.91802469,0.22588235294117648,0,0,1,0,0,0,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,-0.8852253099642835,0,6.156978985585555,4.290459441148391,5.58724865840025,6.126869184114185
2021-09-06,168,14192.001199558,84.47619761641667,584.0,8651.0,0.0,0.0,183612.0,81291.0,77.495550609,36.77,0.0,0.0,2777.432163955,629.685511216,0.22666666666666666,0,0,0,0,0,0,-0.9666180104000972,0.2562218218071163,-0.49533725523256594,-0.8687007560596847,0,6.206575926724928,5.521460917862246,5.793013608384144,6.298949246855942
2021-09-07,131,12256.996857057,93.56486150425191,835.0,5543.0,0.0,0.0,211150.0,80152.0,77.063045307,24.08,0.0,0.0,2881.110707312,738.234799648,0.22745098039215686,0,0,0,0,1,0,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478,0,6.342121418721152,4.7535901911063645,5.697093486505405,5.996452088619021
2021-09-08,127,12132.999305771,95.53542760449606,614.0,5932.0,0.0,0.0,215079.0,63028.0,77.866280485,36.81,0.0,0.0,2669.825730005,597.162600086,0.22823529411764706,0,0,0,0,0,1,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353,0,6.07993319509559,4.442651256490317,5.645446897643238,6.616065185132817
2021-09-09,137,13295.991149397,97.05103028756933,689.0,3225.0,0.0,0.0,219247.0,69346.0,74.53010923,36.77,0.0,0.0,2815.601956271,645.80326804,0.22901960784313727,0,0,0,1,0,0,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,-0.8130423423846421,0,6.230481447578482,5.043425116919247,5.552959584921617,6.091309882077698
2021-09-10,119,13394.998024657,112.56300861056302,725.0,5601.0,0.0,0.0,206618.0,84126.0,74.472648947,23.65,0.0,0.0,2981.556769893,771.415744794,0.22980392156862745,1,0,0,0,0,0,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648,0,5.981414211254481,4.624972813284271,5.389071729816501,6.156978985585555
2021-09-11,130,14102.01629156,108.47704839661537,871.0,6896.0,0.0,0.0,192039.0,95924.0,74.701347215,32.73,0.0,0.0,3023.554603755,882.559682837,0.23058823529411765,0,1,0,0,0,0,-0.9410336347451197,0.3383130181923076,-0.6367278583821979,-0.7710886034432227,0,5.963579343618446,4.430816798843313,5.393627546352361,6.19644412779452
2021-09-12,170,15227.014034892,89.57067079348235,732.0,7992.0,0.0,0.0,207092.0,109850.0,69.759303107,32.87,0.0,0.0,3020.903830675,772.643431427,0.23137254901960785,0,0,1,0,0,0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568,0,6.182084906716632,5.375278407684165,5.648974238161206,6.289715570908998
2021-09-13,141,13959.002981346,99.00002114429788,789.0,8700.0,0.0,0.0,156374.0,76774.0,72.473145844,31.85,0.0,0.0,2473.802814917,564.873423494,0.23215686274509803,0,0,0,0,0,0,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638,0,6.073044534100405,4.5217885770490405,5.342334251964811,5.998936561946683
2021-09-14,146,12230.974074079,83.77379502793836,854.0,7747.0,0.0,0.0,163591.0,75930.0,77.975845749,30.12,0.0,0.0,2706.445462672,694.390668533,0.23294117647058823,0,0,0,0,1,0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804,0,6.1092475827643655,5.337538079701318,5.583496308781699,6.523562306149512
2021-09-15,127,11794.019057829,92.86629179392914,838.0,8254.0,0.0,0.0,157813.0,86570.0,83.668902003,32.73,0.0,0.0,2877.934869753,874.278285498,0.23372549019607844,0,0,0,0,0,1,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,-0.6764484910524362,0,6.192362489474872,4.584967478670572,5.568344503761097,6.249975242259483
2021-09-16,132,12141.986916988,91.98474937112121,863.0,7390.0,0.0,0.0,146094.0,53409.0,84.33841939,31.81,0.0,0.0,2869.624829324,674.806405916,0.23450980392156862,0,0,0,1,0,0,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,-0.6507143509201561,0,6.035481432524756,5.135798437050262,5.4680601411351315,6.444131256700441
2021-09-17,107,10285.40536362,96.12528377214954,554.0,6085.0,0.0,0.0,147911.0,62615.0,72.215081285,30.17,0.0,0.0,2800.44390333,700.069657762,0.23529411764705882,1,0,0,0,0,0,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479,0,5.953243334287785,4.532599493153256,5.356586274672012,5.877735781779639
2021-09-18,107,10535.489978953,98.46252316778505,995.0,7156.0,0.0,0.0,134685.0,44674.0,72.817675286,20.82,0.0,0.0,2995.962213715,698.425983675,0.23607843137254902,0,1,0,0,0,0,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242,0,5.973809611869261,4.174387269895637,5.303304908059076,5.940171252720432
