DATE_DAY,ACTUAL_PURCHASES,EXPECTED_PURCHASES,EXPECTED_CI_LOW,EXPECTED_CI_HIGH,IS_HOLDOUT,WITHIN_90_PERCENT_CI
2022-02-24,180.0,173.95233,154.35434,194.01468,True,True
2022-02-25,144.0,177.65457,158.64926,196.42223,False,False
2022-02-26,132.0,165.60234,146.61307,184.20776,False,False
2022-02-27,164.0,185.7484,166.17328,205.5636,False,False
2022-02-28,199.0,231.45125,210.53764,252.3211,False,False
2022-03-01,145.0,158.32068,140.30496,175.81647,False,True
2022-03-02,166.0,137.19446,118.425415,155.78638,True,False
2022-03-03,140.0,137.74178,119.14353,156.10144,False,True
2022-03-04,143.0,154.56128,135.60297,173.14171,True,True
2022-03-05,144.0,179.20786,160.79971,197.54782,False,False
2022-03-06,174.0,178.3752,159.55403,197.55812,False,True
2022-03-07,151.0,160.69273,142.41132,179.22826,False,True
2022-03-08,155.0,174.64195,156.0074,192.65858,False,False
2022-03-09,131.0,127.63161,109.56656,145.83266,True,True
2022-03-10,139.0,145.64302,127.04542,163.78693,False,True
2022-03-11,108.0,143.03145,124.74992,160.87653,True,False
2022-03-12,156.0,135.58797,117.14577,154.57013,False,False
2022-03-13,250.0,285.46326,260.01358,309.9096,False,False
2022-03-14,182.0,219.7145,200.17186,240.01093,False,False
2022-03-15,209.0,159.04393,110.69185,206.20724,False,False
2022-03-16,161.0,151.63535,104.02418,198.75935,False,True
2022-03-17,172.0,137.1337,90.52146,186.32437,True,True
2022-03-18,180.0,176.44884,157.55708,194.70767,True,True
2022-03-19,139.0,170.60583,152.7403,188.31093,True,False
2022-03-20,174.0,221.39581,203.02039,239.21985,True,False
2022-03-21,192.0,210.77502,191.26479,229.33727,False,True
2022-03-22,172.0,172.01561,153.02713,190.12476,False,True
2022-03-23,181.0,133.96533,116.53969,151.9754,False,False
2022-03-24,151.0,166.83565,148.29031,185.90315,False,True
2022-03-25,137.0,154.62993,136.17056,172.30045,False,True
2022-03-26,171.0,145.72046,125.91431,165.69775,False,False
2022-03-27,178.0,172.61974,152.0625,192.71407,False,True
2022-03-28,183.0,184.15855,165.4806,202.26395,False,True
2022-03-29,197.0,210.39859,190.30559,230.31319,False,True
2022-03-30,163.0,159.56548,140.91135,177.5227,False,True
2022-03-31,191.0,188.54514,169.2073,207.33563,True,True
2022-04-01,174.0,308.30527,278.66507,337.1404,False,False
2022-04-02,143.0,220.5363,201.85254,238.54216,False,False
2022-04-03,211.0,264.93652,245.07852,284.53442,False,False
2022-04-04,161.0,231.88188,212.69946,250.92726,False,False
2022-04-05,133.0,220.51244,200.53452,240.30975,False,False
2022-04-06,141.0,158.96317,141.67165,176.6751,True,False
2022-04-07,174.0,188.49184,170.38979,206.5236,True,True
2022-04-08,135.0,175.21384,157.80074,192.10051,False,False
2022-04-09,148.0,203.98213,186.6057,221.48003,False,False
2022-04-10,161.0,194.21913,176.52502,212.47923,False,False
2022-04-11,130.0,204.8625,187.35208,222.38603,True,False
2022-04-12,176.0,171.93933,154.63452,189.07446,True,True
2022-04-13,196.0,231.88745,211.98662,252.17204,False,False
2022-04-14,157.0,166.8367,149.13919,184.05753,False,True
2022-04-15,195.0,191.52379,173.30084,208.57616,True,True
2022-04-16,208.0,175.44258,155.1328,196.24156,False,False
2022-04-17,226.0,221.17903,200.82564,241.37154,True,True
2022-04-18,253.0,227.53024,207.7101,248.11162,False,False
2022-04-19,242.0,246.59337,227.36421,266.6182,False,True
2022-04-20,262.0,244.74278,225.1989,264.4145,False,True
2022-04-21,256.0,216.84644,198.32005,235.16533,False,False
2022-04-22,257.0,229.8865,209.91234,250.34837,False,False
2022-04-23,305.0,240.04506,218.51233,262.38525,False,False
2022-04-24,419.0,294.78177,271.91745,317.31772,False,False
2022-04-25,286.0,318.64874,294.89233,342.0591,True,False
2022-04-26,356.0,319.1734,294.04498,344.32855,True,False
2022-04-27,316.0,324.8138,301.9219,347.3537,False,True
2022-04-28,295.0,277.84848,255.27805,299.95425,False,True
2022-04-29,250.0,292.8323,272.70392,314.04443,False,False
2022-04-30,300.0,324.04373,302.19037,346.58694,False,False
2022-05-01,335.0,340.08167,319.8494,360.6369,False,True
2022-05-02,325.0,323.73508,302.21744,344.02957,True,True
2022-05-03,306.0,276.27707,255.04262,299.05908,False,False
2022-05-04,285.0,292.18253,272.1811,313.29984,False,True
2022-05-05,187.0,263.80862,242.52226,286.21017,False,False
2022-05-06,203.0,291.97223,271.11398,313.42093,False,False
2022-05-07,219.0,258.66934,240.14185,277.1134,True,False
2022-05-08,237.0,322.98233,302.99197,343.4383,False,False
2022-05-09,226.0,284.52625,265.6495,303.74988,False,False
2022-05-10,192.0,229.19188,210.33592,248.02704,True,False
2022-05-11,222.0,267.68683,248.8067,288.00638,False,False
2022-05-12,246.0,236.20935,218.13748,254.7558,False,True
2022-05-13,193.0,272.62308,254.74956,290.64615,True,False
2022-05-14,203.0,238.89532,220.95442,257.32413,True,False
2022-05-15,211.0,266.8067,248.37468,285.1697,False,False
2022-05-16,211.0,245.74507,228.46147,263.18378,False,False
2022-05-17,226.0,241.559,223.58879,259.78452,False,True
2022-05-18,197.0,190.1594,172.41411,208.85918,True,True
2022-05-19,178.0,199.83302,182.3082,217.3794,True,False
2022-05-20,179.0,187.0034,169.56955,204.05373,False,True
2022-05-21,248.0,251.25519,230.42578,271.62396,False,True
2022-05-22,232.0,226.72548,207.38815,246.32365,False,True
2022-05-23,185.0,214.96455,196.42068,233.54816,False,False
2022-05-24,222.0,227.60927,208.7721,246.44493,False,True
2022-05-25,147.0,183.17628,164.61908,201.00441,False,False
2022-05-26,179.0,157.92906,139.39334,176.69121,False,False
2022-05-27,239.0,260.48157,239.57954,280.0527,True,False
2022-05-28,218.0,260.346,239.82628,280.65445,False,False
2022-05-29,229.0,258.99896,240.26399,277.4322,True,False
2022-05-30,254.0,256.62332,238.06029,274.76047,False,True
2022-05-31,211.0,224.87059,206.07793,244.09352,False,True
2022-06-01,192.0,199.66031,181.7007,217.2138,False,True
2022-06-02,185.0,173.56647,155.22426,192.50516,False,True
2022-06-03,207.0,231.85123,214.0251,248.74947,False,False
2022-06-04,226.0,195.1577,175.97195,213.50151,True,False
2022-06-05,269.0,200.3618,174.03047,227.12852,False,False
2022-06-06,254.0,204.30225,180.3333,228.50452,False,False
2022-06-07,242.0,163.50322,132.99808,194.41393,False,False
2022-06-08,239.0,281.94675,261.19708,303.66592,False,False
2022-06-09,234.0,214.99855,196.81383,232.65472,False,False
2022-06-10,246.0,265.41348,246.87779,283.30655,True,False
2022-06-11,227.0,232.86981,215.4018,250.51494,False,True
2022-06-12,243.0,284.41818,266.99088,302.08994,False,False
2022-06-13,234.0,268.10553,250.01428,285.9014,False,False
2022-06-14,217.0,255.21016,237.37675,273.6605,False,False
2022-06-15,264.0,232.32663,215.36783,250.08282,False,False
2022-06-16,247.0,266.19754,246.35977,285.17734,True,True
2022-06-17,253.0,256.3046,238.17508,273.86386,False,True
2022-06-18,278.0,247.2126,228.52821,266.4083,True,False
2022-06-19,318.0,292.90393,273.94077,311.29156,False,False
2022-06-20,286.0,245.98477,227.9738,263.6962,False,False
2022-06-21,268.0,210.5105,192.98732,228.6399,False,False
2022-06-22,276.0,225.51886,208.32294,243.07292,False,False
2022-06-23,254.0,196.94308,179.46342,214.89943,True,False
2022-06-24,225.0,252.92407,234.90604,269.91278,False,False
2022-06-25,324.0,231.22693,212.91985,250.21408,False,False
2022-06-26,327.0,272.57806,252.18454,291.30826,False,False
2022-06-27,308.0,268.34366,248.97606,287.96335,False,False
2022-06-28,302.0,274.11386,256.24667,293.3031,False,False
2022-06-29,292.0,237.85672,220.69022,256.38904,True,False
2022-06-30,279.0,274.33765,255.0872,293.66348,False,True
2022-07-01,245.0,262.73438,243.53616,281.88602,False,True
2022-07-02,327.0,298.0537,279.04468,317.902,False,False
2022-07-03,262.0,296.68085,276.49088,316.10312,True,False
2022-07-04,281.0,295.14044,276.28326,313.88538,False,True
2022-07-05,303.0,267.6099,247.71346,287.72015,False,False
2022-07-06,289.0,253.97572,233.72888,274.47418,False,False
2022-07-07,324.0,291.88995,269.39648,315.0486,False,False
2022-07-08,304.0,283.7431,262.2505,304.70776,False,True
2022-07-09,314.0,281.8775,262.53995,302.10416,True,False
2022-07-10,334.0,342.4128,322.90845,362.3842,False,True
2022-07-11,292.0,334.76355,314.85397,354.76892,True,False
2022-07-12,442.0,365.92355,342.29425,390.90585,True,False
2022-07-13,467.0,327.10052,305.00378,350.49136,False,False
2022-07-14,257.0,258.0,241.2106,275.276,False,True
2022-07-15,232.0,260.1593,243.19832,278.45978,True,False
2022-07-16,288.0,319.71756,299.77448,339.99042,False,False
2022-07-17,319.0,317.97208,299.60034,336.23047,False,True
2022-07-18,257.0,290.10312,272.3638,307.2559,False,False
2022-07-19,295.0,242.9178,211.31607,274.78976,True,False
2022-07-20,259.0,233.15578,214.09103,252.99965,False,False
2022-07-21,277.0,251.62926,233.79535,268.97275,False,False
2022-07-22,246.0,250.70222,233.20653,268.62848,False,True
2022-07-23,272.0,250.09575,233.44714,267.65115,False,False
2022-07-24,314.0,331.88925,312.7024,351.3911,False,True
2022-07-25,257.0,295.82727,277.51874,313.27887,False,False
2022-07-26,319.0,324.27966,305.076,343.7686,False,True
2022-07-27,258.0,269.40173,251.64326,287.52176,False,True
2022-07-28,316.0,312.27512,293.07153,331.75677,False,True
2022-07-29,275.0,297.41556,279.39545,314.09103,False,False
2022-07-30,298.0,292.38876,275.0949,310.70575,False,True
2022-07-31,338.0,364.828,345.23996,384.92984,False,False
2022-08-01,261.0,300.59644,283.29663,318.11234,True,False
2022-08-02,248.0,265.29654,248.14087,283.10245,False,False
2022-08-03,307.0,294.10995,276.29095,312.54297,True,True
2022-08-04,250.0,245.95784,225.4148,267.53342,False,True
2022-08-05,308.0,283.5115,265.2037,302.73212,False,False
2022-08-06,278.0,266.81754,249.49866,284.61465,False,True
2022-08-07,330.0,300.11594,282.44482,317.03903,False,False
2022-08-08,294.0,287.94073,270.98596,304.89853,False,True
2022-08-09,300.0,311.25574,293.93567,329.3087,False,True
2022-08-10,284.0,270.16592,252.77173,288.27408,False,True
2022-08-11,402.0,288.1555,271.32343,305.379,True,False
2022-08-12,288.0,293.66815,277.21854,311.1074,False,True
2022-08-13,333.0,331.60577,312.7087,350.90564,True,True
2022-08-14,350.0,337.69696,319.6674,355.46716,False,True
2022-08-15,336.0,331.50638,313.5068,349.107,False,True
2022-08-16,356.0,343.0386,324.5369,361.6836,False,True
2022-08-17,361.0,303.60947,284.40765,322.4649,False,False
2022-08-18,382.0,325.43912,306.9018,344.48706,False,False
2022-08-19,378.0,307.9449,290.0238,325.5181,False,False
2022-08-20,360.0,301.5916,283.92215,320.1196,False,False
2022-08-21,424.0,348.36975,330.79987,366.17062,True,False
2022-08-22,367.0,325.03128,271.46964,378.4806,False,True
2022-08-23,344.0,287.11935,235.87317,338.43802,False,False
2022-08-24,299.0,271.9863,219.89243,322.7809,False,True
2022-08-25,322.0,275.27475,223.32965,329.53888,False,True
2022-08-26,276.0,301.54904,250.8458,353.3077,False,True
2022-08-27,308.0,316.81052,299.45834,334.89435,False,True
2022-08-28,343.0,329.27307,311.5956,347.21957,True,True
2022-08-29,265.0,311.01538,292.32513,329.37302,True,False
2022-08-30,320.0,306.97296,284.70465,329.09177,False,True
2022-08-31,313.0,272.15976,252.21045,292.5744,True,False
2022-09-01,281.0,262.2756,243.80214,279.55927,False,False
2022-09-02,263.0,273.468,255.65553,291.21848,False,True
2022-09-03,248.0,270.56998,252.80139,289.19098,True,False
2022-09-04,263.0,331.5691,312.8988,350.06372,False,False
2022-09-05,331.0,286.6535,268.66437,304.50064,False,False
2022-09-06,261.0,284.24017,264.4706,304.11142,False,False
2022-09-07,236.0,240.89474,220.63275,262.29364,False,True
2022-09-08,232.0,245.54924,227.0813,264.27994,True,True
2022-09-09,244.0,237.87024,218.95609,255.85718,False,True
2022-09-10,284.0,277.3394,256.6141,297.3901,False,True
2022-09-11,363.0,287.29105,268.35303,305.4362,False,False
2022-09-12,269.0,289.5309,270.53683,308.13242,True,False
2022-09-13,260.0,302.15533,285.00775,319.4958,False,False
2022-09-14,287.0,265.09134,248.18172,282.5837,False,False
2022-09-15,354.0,310.69028,291.80917,329.45084,False,False
2022-09-16,256.0,295.37158,278.7533,311.7979,False,False
2022-09-17,321.0,319.92282,300.79562,339.25937,False,True
2022-09-18,341.0,327.7826,309.87018,345.27393,False,True
2022-09-19,386.0,368.31448,347.18686,389.37885,False,True
2022-09-20,318.0,312.84998,293.2047,332.42285,False,True
2022-09-21,327.0,300.28485,279.1455,321.44452,False,False
2022-09-22,340.0,264.89435,246.62508,283.12695,True,False
2022-09-23,204.0,258.8991,240.2972,277.00858,False,False
2022-09-24,300.0,294.84818,273.2954,315.9703,False,True
2022-09-25,287.0,288.50577,268.44754,307.94165,False,True
2022-09-26,276.0,267.2462,248.92673,285.62308,True,True
2022-09-27,280.0,272.93643,255.05716,290.9206,False,True
2022-09-28,262.0,242.3621,224.2743,260.46054,False,False
2022-09-29,283.0,247.8893,229.7542,266.32077,False,False
2022-09-30,294.0,242.67097,224.09991,261.4076,False,False
2022-10-01,304.0,261.90955,239.12553,285.5482,False,False
2022-10-02,406.0,324.83508,303.169,347.40112,False,False
2022-10-03,349.0,319.17856,298.77164,339.17682,False,False
2022-10-04,324.0,304.4223,286.29288,323.1631,False,False
2022-10-05,246.0,263.94232,245.33987,283.65512,True,True
2022-10-06,267.0,282.87244,265.1535,300.16046,False,True
2022-10-07,201.0,269.94095,252.79489,287.7839,False,False
2022-10-08,259.0,321.39606,301.9435,340.9757,False,False
2022-10-09,288.0,316.95267,297.7954,335.85452,False,False
2022-10-10,310.0,333.07544,313.11526,352.37595,False,False
2022-10-11,267.0,264.5401,246.47496,283.0549,False,True
2022-10-12,245.0,259.57275,240.13138,279.2433,False,True
2022-10-13,251.0,232.24426,214.39116,250.58095,False,False
2022-10-14,315.0,299.71872,281.35974,318.28552,False,True
2022-10-15,308.0,270.28906,251.98128,289.42047,False,False
2022-10-16,343.0,302.0524,283.31357,321.3904,False,False
2022-10-17,334.0,288.83392,270.93063,307.0487,False,False
2022-10-18,291.0,290.22458,271.26175,308.99298,True,True
2022-10-19,276.0,264.06192,246.15115,282.46,False,True
2022-10-20,308.0,277.78894,258.8509,296.02618,True,False
2022-10-21,293.0,281.01358,263.4008,299.18152,False,True
2022-10-22,362.0,326.4635,307.38452,346.77954,False,False
2022-10-23,381.0,338.34085,319.78653,356.94318,False,False
2022-10-24,324.0,308.505,291.0304,325.943,False,True
2022-10-25,338.0,316.20297,296.92557,334.64047,False,False
2022-10-26,330.0,280.87366,262.67883,299.0974,False,False
2022-10-27,369.0,317.3301,297.83237,335.93613,False,False
2022-10-28,331.0,316.872,296.21674,337.59833,False,True
2022-10-29,367.0,313.82242,293.21646,334.18094,False,False
2022-10-30,436.0,410.30768,390.35706,430.6513,False,False
2022-10-31,392.0,360.59357,342.69916,378.80255,False,False
2022-11-01,428.0,410.75528,391.1348,430.86826,False,True
2022-11-02,409.0,362.22067,344.53638,380.73148,False,False
2022-11-03,390.0,368.4978,351.3438,386.11978,False,False
2022-11-04,369.0,378.02203,361.73203,395.41992,True,True
2022-11-05,377.0,367.9485,350.01273,386.1289,False,True
2022-11-06,419.0,451.38794,432.28168,470.47916,False,False
2022-11-07,465.0,422.66763,404.4367,440.92993,False,False
2022-11-08,647.0,462.8426,440.3573,487.56833,True,False
2022-11-09,572.0,413.60205,393.08517,434.66022,False,False
2022-11-10,645.0,438.96368,418.1763,460.65964,False,False
2022-11-11,543.0,444.2736,424.81104,464.74863,False,False
2022-11-12,586.0,422.5727,404.10907,441.6767,False,False
2022-11-13,540.0,449.87354,429.55133,469.58752,False,False
2022-11-14,519.0,437.67136,417.10873,458.06033,True,False
2022-11-15,561.0,430.15283,410.7818,451.01047,False,False
2022-11-16,501.0,397.29794,377.11484,418.0015,True,False
2022-11-17,461.0,413.95538,395.25613,433.77,False,False
2022-11-18,456.0,415.17664,396.52417,435.1825,False,False
2022-11-19,561.0,465.2297,444.14526,487.17838,False,False
2022-11-20,501.0,439.43558,419.37317,459.10257,False,False
2022-11-21,511.0,437.13953,417.46503,456.87888,True,False
2022-11-22,489.0,396.33374,376.30927,417.15875,False,False
2022-11-23,437.0,362.67245,342.26065,383.98398,False,False
2022-11-24,602.0,786.2665,745.2981,827.3453,False,False
2022-11-25,1510.0,875.9462,836.55347,915.0684,False,False
2022-11-26,910.0,913.19006,873.06573,951.1848,False,True
2022-11-27,738.0,909.86206,869.8369,950.9337,False,False
2022-11-28,1180.0,885.4086,847.9358,925.63916,True,False
2022-11-29,632.0,399.7704,378.64514,421.68015,True,False
2022-11-30,403.0,374.3368,353.82413,394.86423,False,False
2022-12-01,372.0,321.06754,302.25113,340.59558,False,False
2022-12-02,270.0,333.15524,312.17538,354.3054,False,False
2022-12-03,353.0,353.88562,328.9968,378.55624,False,True
2022-12-04,347.0,316.33075,290.85983,341.9812,True,False
2022-12-05,336.0,318.36142,294.52563,342.7844,False,True
2022-12-06,317.0,266.67215,243.73314,289.76828,True,False
2022-12-07,333.0,255.64297,231.80316,279.99078,False,False
2022-12-08,335.0,256.42657,233.2698,279.0469,False,False
2022-12-09,335.0,343.6673,319.72183,367.64,True,True
2022-12-10,381.0,303.5554,282.23853,325.03748,False,False
2022-12-11,468.0,376.47028,355.82217,397.5937,True,False
2022-12-12,401.0,345.64746,324.9107,365.82248,False,False
2022-12-13,360.0,290.8052,270.70392,311.4853,True,False
2022-12-14,412.0,267.821,247.8278,287.7492,False,False
2022-12-15,355.0,227.8271,206.88383,247.9151,False,False
2022-12-16,473.0,316.89676,299.616,334.45468,False,False
2022-12-17,473.0,280.82205,259.87167,301.56808,False,False
2022-12-18,519.0,324.79062,302.52274,347.13895,False,False
2022-12-19,453.0,322.2898,304.2852,340.5483,False,False
2022-12-20,309.0,283.5108,264.43527,303.31607,False,False
2022-12-21,275.0,253.97842,234.44455,273.10092,True,False
2022-12-22,234.0,234.11147,214.2821,253.73012,False,True
2022-12-23,188.0,268.68848,250.08566,286.69888,False,False
2022-12-24,218.0,293.67566,274.91348,312.58777,True,False
2022-12-25,194.0,294.1105,270.12848,318.06647,True,False
2022-12-26,247.0,275.22253,252.22946,299.29257,False,False
2022-12-27,270.0,263.46826,241.64792,287.0208,False,True
2022-12-28,291.0,307.57895,285.25613,329.9915,False,True
2022-12-29,278.0,263.9242,242.85158,285.05872,False,True
2022-12-30,251.0,274.78314,253.74199,295.63324,False,False
2022-12-31,265.0,313.62656,290.00912,336.86377,False,False
2023-01-01,279.0,344.64084,322.39334,366.95398,False,False
2023-01-02,384.0,343.92874,320.02374,366.8561,False,False
2023-01-03,252.0,321.68796,300.47116,342.89084,False,False
2023-01-04,333.0,357.62344,335.53754,378.431,False,False
2023-01-05,298.0,313.04675,293.6365,332.9729,True,True
2023-01-06,273.0,354.1595,336.1055,373.38818,False,False
2023-01-07,280.0,324.64633,304.89102,344.38687,False,False
2023-01-08,319.0,348.32083,326.47244,369.38596,False,False
2023-01-09,263.0,340.13174,319.78146,360.26697,True,False
2023-01-10,300.0,346.67862,327.22952,367.0702,False,False
2023-01-11,256.0,312.9014,292.6001,332.9142,False,False
2023-01-12,296.0,333.02722,314.03244,352.4087,False,False
2023-01-13,253.0,325.5811,306.04907,345.6716,False,False
2023-01-14,280.0,355.62128,334.13837,376.89355,False,False
2023-01-15,272.0,368.58646,346.57825,390.44794,True,False
2023-01-16,326.0,367.31775,347.54587,387.82755,False,False
2023-01-17,257.0,334.40576,314.6754,354.50833,True,False
2023-01-18,266.0,358.50082,338.03363,378.96283,False,False
2023-01-19,251.0,308.17725,287.06424,329.46054,False,False
2023-01-20,231.0,311.42892,291.12048,332.12006,False,False
2023-01-21,342.0,368.8214,344.42996,392.57016,True,False
2023-01-22,357.0,358.87967,336.22174,381.53928,False,True
2023-01-23,312.0,327.82965,306.86417,348.4179,False,True
2023-01-24,292.0,332.5875,311.39047,353.17166,False,False
2023-01-25,286.0,314.3003,293.77505,334.25323,True,False
2023-01-26,379.0,360.66885,338.94794,383.01636,False,True
2023-01-27,292.0,371.6087,350.1627,392.65762,True,False
2023-01-28,355.0,356.27783,334.7791,377.98495,False,True
2023-01-29,454.0,408.0239,386.34808,430.0824,False,False
2023-01-30,328.0,392.58865,371.57016,411.97263,False,False
2023-01-31,405.0,408.16302,383.64395,430.14798,False,True
2023-02-01,377.0,417.16278,397.33026,437.08383,True,False
2023-02-02,349.0,374.58105,355.27042,393.89703,False,False
2023-02-03,368.0,383.62936,365.21304,402.43884,False,True
2023-02-04,415.0,413.19708,394.09033,432.57385,True,True
2023-02-05,439.0,416.63074,396.8802,436.15115,True,False
2023-02-06,359.0,397.22043,377.73248,416.8799,False,False
2023-02-07,449.0,428.3127,407.55,448.89462,False,False
2023-02-08,355.0,373.09933,353.69446,392.37128,False,True
2023-02-09,390.0,377.22186,358.13608,396.2286,False,True
2023-02-10,309.0,374.62744,354.35602,395.81177,False,False
2023-02-11,441.0,398.66565,378.12625,419.80963,False,False
2023-02-12,381.0,403.0794,381.93353,424.65146,False,False
2023-02-13,357.0,368.67554,347.9315,390.17487,True,True
2023-02-14,382.0,400.48163,378.29825,422.8359,True,True
2023-02-15,290.0,338.16745,317.03732,359.17538,False,False
2023-02-16,306.0,348.88846,327.31995,370.85043,True,False
2023-02-17,319.0,352.6274,331.547,373.82626,False,False
2023-02-18,405.0,391.37967,370.00314,412.08206,False,True
2023-02-19,342.0,375.44592,353.6106,396.44336,False,False
2023-02-20,342.0,382.10934,362.414,401.68445,False,False
2023-02-21,336.0,336.07043,314.9163,358.00735,True,True
2023-02-22,333.0,377.66995,355.16504,400.076,False,False
2023-02-23,245.0,340.2015,318.75778,361.18665,False,False
2023-02-24,294.0,331.83414,310.5449,352.53366,False,False
2023-02-25,421.0,369.29684,348.90457,389.74527,False,False
2023-02-26,453.0,352.58383,326.051,379.39563,False,False
2023-02-27,360.0,321.0067,294.8254,348.8479,True,False
2023-02-28,385.0,377.5833,357.9158,398.10828,False,True
2023-03-01,370.0,332.76642,309.76712,356.73102,False,False
2023-03-02,458.0,348.26508,323.61105,373.30923,False,False
2023-03-03,395.0,334.13034,309.58688,358.23276,False,False
2023-03-04,487.0,386.02505,361.5273,410.99704,True,False
2023-03-05,535.0,398.72064,375.73032,421.9247,True,False
2023-03-06,404.0,381.9806,357.57498,405.99182,False,True
2023-03-07,426.0,409.61414,384.08408,434.28012,False,True
2023-03-08,373.0,366.46606,345.80057,386.999,False,True
2023-03-09,371.0,371.14813,351.5617,390.3158,False,True
2023-03-10,387.0,374.02368,355.47113,392.71103,True,True
2023-03-11,482.0,426.8197,407.86694,445.93192,False,False
2023-03-12,546.0,404.03177,384.6001,423.1177,False,False
2023-03-13,419.0,397.49323,378.67767,416.8272,True,False
2023-03-14,434.0,412.13925,393.8775,430.61646,False,False
2023-03-15,425.0,383.6451,364.45734,402.0585,False,False
2023-03-16,439.0,375.53537,357.1894,393.71777,False,False
2023-03-17,429.0,392.67328,374.51657,410.802,False,False
2023-03-18,439.0,360.5757,339.6279,381.38095,False,False
2023-03-19,606.0,452.99893,434.60745,471.12097,False,False
2023-03-20,432.0,404.6332,386.40045,423.02203,False,False
2023-03-21,470.0,425.49045,406.62073,444.86526,False,False
2023-03-22,442.0,373.92056,355.39807,391.89505,False,False
2023-03-23,462.0,371.19193,351.47647,390.32315,True,False
2023-03-24,402.0,376.91,357.7016,395.72263,False,False
2023-03-25,514.0,402.94366,384.84967,421.3695,False,False
2023-03-26,520.0,415.07635,397.81128,432.57956,False,False
2023-03-27,407.0,398.61633,380.5749,417.1288,False,True
2023-03-28,340.0,368.37198,350.55185,386.95605,True,False
2023-03-29,377.0,357.5767,339.80438,375.47894,False,False
2023-03-30,356.0,318.8723,299.4841,338.44357,True,False
2023-03-31,396.0,354.62213,337.75687,372.42804,False,False
2023-04-01,437.0,341.92957,323.39276,360.28577,False,False
2023-04-02,438.0,403.48703,387.4057,420.19174,False,False
2023-04-03,422.0,370.6016,352.1393,389.81982,True,False
2023-04-04,385.0,371.03088,353.2666,389.60995,False,True
2023-04-05,333.0,341.54358,323.4304,359.722,False,True
2023-04-06,379.0,361.4543,343.98193,378.63022,False,False
2023-04-07,377.0,368.54565,351.96375,384.51712,False,True
2023-04-08,398.0,378.56204,361.4379,396.15994,True,False
2023-04-09,408.0,381.17722,363.63232,399.198,False,False
2023-04-10,340.0,366.4348,347.5446,384.57193,False,False
2023-04-11,355.0,345.83472,328.9943,363.19202,False,True
2023-04-12,314.0,319.49194,302.37073,336.66513,False,True
2023-04-13,363.0,317.94464,300.85504,335.09363,True,False
2023-04-14,310.0,305.66675,288.79495,322.5489,False,True
2023-04-15,330.0,320.6533,303.58978,337.97028,True,True
2023-04-16,435.0,381.0335,365.35422,397.26636,True,False
2023-04-17,375.0,345.71643,328.86322,362.25366,False,False
2023-04-18,338.0,309.25113,292.02472,326.89035,True,False
2023-04-19,310.0,327.26593,311.14764,343.74377,False,False
2023-04-20,346.0,323.92682,307.80716,340.78558,True,False
2023-04-21,300.0,317.24026,300.9121,333.66736,True,False
2023-04-22,344.0,366.26,348.04086,384.41675,False,False
2023-04-23,359.0,358.1134,340.2324,375.3729,True,True
2023-04-24,307.0,335.78183,318.6521,353.19717,True,False
2023-04-25,338.0,355.23276,339.39325,371.1612,False,False
2023-04-26,299.0,321.26355,304.37674,337.7321,True,False
2023-04-27,253.0,311.42648,294.92807,328.68024,False,False
2023-04-28,307.0,326.05576,307.7025,344.94693,False,False
2023-04-29,339.0,359.4798,339.30167,379.17056,False,False
2023-04-30,387.0,337.18747,319.39514,354.1722,False,False
2023-05-01,300.0,325.05447,307.07175,342.56982,False,False
2023-05-02,306.0,301.61917,283.86197,319.00427,False,True
2023-05-03,319.0,320.7837,303.18073,338.98984,False,True
2023-05-04,296.0,328.44418,310.7387,346.69473,False,False
2023-05-05,308.0,319.04767,302.75485,335.11487,True,True
2023-05-06,322.0,363.32684,343.8586,383.4159,False,False
2023-05-07,357.0,370.4891,352.11462,388.84988,True,True
2023-05-08,339.0,350.25406,333.15652,366.91904,False,True
2023-05-09,292.0,339.17255,323.32068,354.96634,True,False
2023-05-10,262.0,306.1836,289.81647,322.74042,False,False
2023-05-11,380.0,334.71677,318.14316,351.45715,False,False
2023-05-12,269.0,319.83752,303.49615,336.54657,False,False
2023-05-13,318.0,347.0201,328.78253,365.157,False,False
2023-05-14,354.0,354.6012,337.54025,371.12064,True,True
2023-05-15,330.0,331.88934,315.33234,348.25967,False,True
2023-05-16,401.0,337.08423,321.17532,353.39484,False,False
2023-05-17,270.0,301.00626,284.5087,317.0058,False,False
2023-05-18,305.0,334.38184,317.60236,351.50348,True,False
2023-05-19,273.0,312.53845,297.06796,328.01797,False,False
2023-05-20,299.0,383.69342,363.83063,403.23056,True,False
2023-05-21,289.0,356.7829,339.2287,374.07907,False,False
2023-05-22,282.0,321.05505,303.58676,337.15076,False,False
2023-05-23,341.0,350.7362,333.42084,367.87515,False,True
2023-05-24,236.0,309.97034,293.509,326.77405,False,False
2023-05-25,262.0,337.08456,320.24744,354.05054,False,False
2023-05-26,259.0,329.0801,312.1457,345.8641,False,False
2023-05-27,216.0,295.0532,275.71436,313.9933,False,False
2023-05-28,256.0,322.91174,304.35538,340.9052,True,False
2023-05-29,352.0,360.5936,343.37524,377.60706,False,True
2023-05-30,296.0,297.73862,279.99506,315.48813,True,True
2023-05-31,413.0,373.12628,353.2767,393.8247,True,False
2023-06-01,325.0,311.10825,294.28815,329.0181,False,True
2023-06-02,273.0,341.62393,323.28433,360.12994,False,False
